Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
45;BactV5V7-BC29-70_S29_L001;Bact_S70;70;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;1.78602063603113;0.235273043106872
46;BactV5V7-BC30-73_S30_L001;Bact_S73;73;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;1.89671328198849;0.235273043106872
47;BactV5V7-BC31-74_S31_L001;Bact_S74;74;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;2.71462005066883;0.235273043106872
48;BactV5V7-BC32-81_S32_L001;Bact_S81;81;H. vulgare;WT;Roots;14 dpi;Hv;Hv_GP_14dpi_Roots;2.90665482052995;0.235273043106872
49;BactV5V7-BC33-89_S33_L001;Bact_S89;89;H. vulgare;BI1;Roots;14 dpi;Hv;Hv_BI1_14dpi_Roots;2.37575765727181;0.235273043106872
50;BactV5V7-BC331-186_S331_L001;Bact_S186;186;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.07346390950732;0.0114680730222375
51;BactV5V7-BC332-187_S332_L001;Bact_S187;187;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.87563598301563;0.0114680730222375
52;BactV5V7-BC333-188_S333_L001;Bact_S188;188;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.32939202495583;0.00553658411846534
53;BactV5V7-BC334-189_S334_L001;Bact_S189;189;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.02300666051177;0.00553658411846534
54;BactV5V7-BC335-190_S335_L001;Bact_S190;190;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.30894843757136;0.00553658411846534
55;BactV5V7-BC336-191_S336_L001;Bact_S191;191;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.24948708183192;0.00553658411846534
56;BactV5V7-BC337-192_S337_L001;Bact_S192;192;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.23809741996337;0.00553658411846534
