Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
54;FunITS-BC293-111_S293_L001;Fun_S111;111;H. vulgare;BI1;Rhizosphere;14 dpi;Hv;Hv_BI1_14dpi_Rhizosphere;1.34798296213504;0.136641004807483
55;FunITS-BC294-112_S294_L001;Fun_S112;112;H. vulgare;WT;Rhizosphere;14 dpi;Hv;Hv_GP_14dpi_Rhizosphere;1.69607991213593;0.136641004807483
56;FunITS-BC30-189_S30_L001;Fun_S189;189;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.19279813056507;0.0772174015717727
57;FunITS-BC31-190_S31_L001;Fun_S190;190;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.547405425182205;0.0772174015717727
58;FunITS-BC32-191_S32_L001;Fun_S191;191;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;0.369509939446651;0.0772174015717727
59;FunITS-BC323-244_S323_L001;Fun_S244;244;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.08643263415027;0.0940406663744412
60;FunITS-BC324-245_S324_L001;Fun_S245;245;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;0.579868278894194;0.0940406663744412
61;FunITS-BC325-246_S325_L001;Fun_S246;246;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;0.845931348648851;0.0940406663744412
62;FunITS-BC326-247_S326_L001;Fun_S247;247;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.08129135705959;0.0940406663744412
63;FunITS-BC327-248_S327_L001;Fun_S248;248;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.31260661931778;0.0772174015717727
64;FunITS-BC328-249_S328_L001;Fun_S249;249;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;0.704832764761441;0.0772174015717727
65;FunITS-BC33-192_S33_L001;Fun_S192;192;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.70156763437548;0.0772174015717727
66;FunITS-BC34-193_S34_L001;Fun_S193;193;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.753797782503804;0.0772174015717727
67;FunITS-BC35-194_S35_L001;Fun_S194;194;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.29083481352606;0.0940406663744412
68;FunITS-BC36-195_S36_L001;Fun_S195;195;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.456171983144048;0.943861061170511
69;FunITS-BC37-196_S37_L001;Fun_S196;196;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.033570071583975;0.943861061170511
70;FunITS-BC38-197_S38_L001;Fun_S197;197;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.640219861239403;0.943861061170511
71;FunITS-BC39-198_S39_L001;Fun_S198;198;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.604580726916007;0.943861061170511
72;FunITS-BC40-199_S40_L001;Fun_S199;199;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;1.31838402698564;0.943861061170511
73;FunITS-BC42-201_S42_L001;Fun_S201;201;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.881668631263425;0.943861061170511
74;FunITS-BC43-202_S43_L001;Fun_S202;202;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;1.26524417312071;0.943861061170511
75;FunITS-BC44-203_S44_L001;Fun_S203;203;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.665780899267728;0.943861061170511
76;FunITS-BC45-204_S45_L001;Fun_S204;204;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;0.92110473741899;0.0772174015717727
77;FunITS-BC47-206_S47_L001;Fun_S206;206;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.82732434303508;0.0772174015717727
