Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
85;FunITS-BC53-212_S53_L001;Fun_S212;212;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.71585376256698;0.310635456337401
86;FunITS-BC54-213_S54_L001;Fun_S213;213;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.43229544162917;0.310635456337401
87;FunITS-BC55-214_S55_L001;Fun_S214;214;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.56866955452025;0.310635456337401
88;FunITS-BC57-216_S57_L001;Fun_S216;216;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.90138588923956;0.310635456337401
89;FunITS-BC58-217_S58_L001;Fun_S217;217;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.901993267955087;0.862490230135919
90;FunITS-BC59-218_S59_L001;Fun_S218;218;H. vulgare;BI1;Roots;28 dpi;Hv;Hv_BI1_28dpi_Roots;0.922844408531816;0.862490230135919
91;FunITS-BC60-219_S60_L001;Fun_S219;219;H. vulgare;WT;Roots;28 dpi;Hv;Hv_GP_28dpi_Roots;0.824137250433622;0.862490230135919
92;FunITS-BC61-220_S61_L001;Fun_S220;220;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.37713110118728;0.310635456337401
93;FunITS-BC62-221_S62_L001;Fun_S221;221;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;0.866500091057425;0.038597930654554
94;FunITS-BC63-222_S63_L001;Fun_S222;222;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.48623722307168;0.310635456337401
95;FunITS-BC64-223_S64_L001;Fun_S223;223;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.15810754362653;0.038597930654554
96;FunITS-BC65-224_S65_L001;Fun_S224;224;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.53662740467393;0.038597930654554
97;FunITS-BC66-225_S66_L001;Fun_S225;225;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;1.92776435988935;0.310635456337401
98;FunITS-BC67-226_S67_L001;Fun_S226;226;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.55014047482279;0.038597930654554
99;FunITS-BC68-227_S68_L001;Fun_S227;227;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.24839112627807;0.038597930654554
100;FunITS-BC69-228_S69_L001;Fun_S228;228;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.42997206896181;0.038597930654554
101;FunITS-BC70-229_S70_L001;Fun_S229;229;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.45732250012522;0.038597930654554
102;FunITS-BC71-230_S71_L001;Fun_S230;230;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.29795437594141;0.038597930654554
